,features,importance_vals
2911,hsa.mir.376a.2,0.0034260646301481758
1344,ENSG00000277224,0.0034255250192063613
3201,hsa.mir.9.1,0.0034176743730677116
2929,hsa.mir.3940,0.003409829703596188
2791,hsa.mir.197,0.003408543351251865
757,ENSG00000146670,0.0033996847412345235
2924,hsa.mir.3922,0.0033880915986810576
175,ENSG00000087086,0.0033876987631697377
3169,hsa.mir.6837,0.0033824052367708644
634,ENSG00000136888,0.0033773139004915718
388,ENSG00000115145,0.00337567426788155
3120,hsa.mir.6514,0.003371752378025121
2285,ENSG00000164611,0.0033702345878373306
2888,hsa.mir.3615,0.0033593192417902176
1042,ENSG00000170323,0.003357353152896394
2810,hsa.mir.2277,0.0033567398543891615
2328,ENSG00000167779,0.003354494808081654
1882,ENSG00000131475,0.0033351254977606005
1978,ENSG00000138092,0.0033312321068660823
475,ENSG00000123810,0.003325980760573657
419,ENSG00000117399,0.0033212539091618965
1913,ENSG00000134215,0.0033031068306445376
1061,ENSG00000171791,0.003302656354208011
1508,ENSG00000091409,0.00328918497034465
1802,ENSG00000123154,0.003286250547062082
801,ENSG00000151849,0.003281715591553791
1323,ENSG00000249115,0.0032780645266757345
161,ENSG00000082175,0.0032778082757795347
1306,ENSG00000233822,0.0032719916225505585
1620,ENSG00000105929,0.003262909084005514
2466,ENSG00000182185,0.0032600321627251107
2812,hsa.mir.23b,0.0032568151979739924
707,ENSG00000142675,0.0032535196011576773
2943,hsa.mir.4442,0.0032518036544024655
915,ENSG00000163682,0.0032449327733775134
2963,hsa.mir.4529,0.0032322559686144814
1082,ENSG00000173221,0.0032206652250351907
2952,hsa.mir.4491,0.003218742282629137
3165,hsa.mir.6818,0.00320945989813481
1496,ENSG00000089009,0.0031952334419656837
2745,hsa.mir.1294,0.003189046138595586
163,ENSG00000082898,0.0031836502157966606
2923,hsa.mir.3920,0.0031822598447615747
2440,ENSG00000178127,0.003176251830391266
101,ENSG00000068796,0.0031760404031956567
642,ENSG00000137267,0.003164904202858452
1125,ENSG00000179913,0.0031555435988411774
2862,hsa.mir.3199.1,0.003154820168856531
1172,ENSG00000185920,0.003153539236054712
708,ENSG00000142676,0.003128414811035327
1608,ENSG00000105357,0.0031281229646629074
9,ENSG00000004779,0.0031272960026399233
840,ENSG00000155561,0.0031188887378084474
374,ENSG00000113721,0.0031165982843413074
2797,hsa.mir.20a,0.0031163768662099754
250,ENSG00000101335,0.0031157434187844045
2323,ENSG00000167325,0.0031100841020293046
2833,hsa.mir.3117,0.003110076206430676
2308,ENSG00000166068,0.0030975253754877484
2714,hsa.mir.1180,0.003082307828080957
1679,ENSG00000111371,0.0030795248055369485
1632,ENSG00000106809,0.003076119834149722
2774,hsa.mir.17,0.0030630160861619517
1205,ENSG00000188846,0.0030610172219894594
3088,hsa.mir.581,0.0030527740042271033
2765,hsa.mir.152,0.003052064136209083
2916,hsa.mir.3909,0.003051465705793817
3006,hsa.mir.4766,0.0030483413596084576
3084,hsa.mir.576,0.00303171086287918
3068,hsa.mir.5586,0.0030173393263430628
665,ENSG00000138685,0.003011317250875436
2955,hsa.mir.449b,0.002993036703555845
1164,ENSG00000184983,0.0029910528031723517
931,ENSG00000164109,0.0029906586465949657
1227,ENSG00000197102,0.002974545567703899
542,ENSG00000130332,0.0029604309712885878
209,ENSG00000095319,0.0029601251101121304
1243,ENSG00000198034,0.0029534561701802884
1869,ENSG00000130635,0.0029513814236509007
3031,hsa.mir.5001,0.0029486698023902134
3171,hsa.mir.6852,0.0029400623943729443
154,ENSG00000080986,0.0029254907227186776
